id,bill_id,related_bill_id,identifier,legislative_session,relation_type
98e255ec-e2ef-4050-909b-28465825bd69,ocd-bill/cf041938-c3d0-4d55-8701-9dd2dfdeaf24,ocd-bill/e16d74d0-e233-4c03-b3dd-0bb2c0eb5cf4,HD 1358,194th,replaces
788a27eb-01eb-442d-8ca7-4fe10c56f345,ocd-bill/a7c52956-0e3a-4288-9aa3-97393f59c717,ocd-bill/175d090d-c384-4650-844d-3bc334035597,HD 1319,194th,replaces
8d62caf9-b070-4cc1-8612-879546779957,ocd-bill/85613d91-b834-473a-81ed-a77f44918d75,ocd-bill/ecba20ca-2b2c-4ca7-a183-c0fc3d14f57d,HD 2561,194th,replaces
d8899469-64ac-429b-a908-ce6e8222241d,ocd-bill/8564d0e9-e3e5-43a9-92c8-bfea095477d9,ocd-bill/7d86b808-9687-4713-a7da-01305451e57f,HD 87,194th,replaces
54c3a56b-2a1c-4895-a723-738b8096b8fd,ocd-bill/42b527af-6f06-492a-b00f-d35861207207,ocd-bill/e8f51b90-ab68-458b-9152-95309c454611,HD 1013,194th,replaces
692b71a8-2987-41cc-9af1-ada9c559a05b,ocd-bill/c3655318-4655-47c0-b250-3563edb115a0,ocd-bill/ae35e839-4aea-43fd-bac6-393c46c2712e,HD 337,194th,replaces
24c631b8-7caa-4d0c-a849-3ccf4bb86585,ocd-bill/2e8a281f-ae47-46e9-8794-cd64d54bbbc5,ocd-bill/a6d20d30-08b4-4c7e-ae02-632d13f81593,HD 1440,194th,replaces
57f11f51-fbaf-4852-8963-587e8249d113,ocd-bill/ef86922a-010d-48ab-b92a-ce02524076e2,ocd-bill/83decdda-dd6f-4ef6-928f-514d06087ae2,HD 331,194th,replaces
e483fc64-97fb-483d-97a1-4b96fda9112f,ocd-bill/3412309b-4a14-4e36-a407-ce4f41d1ce7c,ocd-bill/487d4546-1609-420f-901f-9567d2113b1f,HD 2585,194th,replaces
9d22599a-3d9e-49f1-9db5-8dc7c2ff30b8,ocd-bill/c0d10600-d5f9-4325-a80d-3109862b8afd,ocd-bill/23d87968-bbb5-4e4a-ad9f-07f13e65d61e,HD 1312,194th,replaces
7c4f7455-3ccc-43ba-85c3-36f884cc5ebe,ocd-bill/93971f5f-a3c1-4b3a-8a43-fbce191a445a,ocd-bill/f4600c23-0918-428b-b346-05a43775bade,HD 255,194th,replaces
1b0777d9-306d-41a2-b094-7f19441c2710,ocd-bill/77b515c7-065c-45d9-911d-071d9b79487f,ocd-bill/de4bb9ad-4b76-462a-a974-f69fc026d46d,HD 473,194th,replaces
85987855-3fcb-4931-8180-69f1c323246e,ocd-bill/57f238df-9c9b-40e6-90f9-58467e513532,ocd-bill/f4cd3b57-6a82-4f99-8dab-823de6e2fbb0,HD 4079,194th,replaces
ce50e67c-9615-4148-9dc9-f655f5d6e43e,ocd-bill/f71e8e64-6cb1-4c31-a7ee-b51102159b54,ocd-bill/c22ae729-cee1-4d56-81fd-887ab2dff0e6,HD 3447,194th,replaces
c81fe247-4a5e-4fd1-8735-ede03f3f9bf4,ocd-bill/00e9be31-52f4-4e70-9aea-22c9d0675575,ocd-bill/6b7c68a8-7d00-44a8-b386-1d2d6a1a3fae,HD 3710,194th,replaces
22919952-98cb-44cf-9cf6-a860086a079d,ocd-bill/de13cbe9-b918-47c4-8e7e-833ac91226e1,ocd-bill/7d476fb4-cf64-4dfd-9366-546c2c37d4cb,HD 2452,194th,replaces
f9aea31f-ebf1-4069-bf73-205e0987f6ba,ocd-bill/3688412a-2dc1-4479-8c7b-061339db26fe,ocd-bill/96865785-fbeb-4e2c-be45-21b5f9a4aed7,HD 832,194th,replaces
577d579d-8645-4d86-9ed6-1df23fd97371,ocd-bill/55c815f0-b09a-42db-bf1c-450b90d663a9,ocd-bill/26173b4a-33b4-4af8-807b-89c31e83072b,HD 1379,194th,replaces
768933de-e3b8-49de-94ec-0bf184a48c64,ocd-bill/44e9e30f-e1d0-49e5-a038-74f24da7369e,ocd-bill/a1f7e43e-ae28-42c4-8ff7-d811ef47f951,HD 2282,194th,replaces
fdd21a1a-5154-4a80-8a87-ea4a08eca5b7,ocd-bill/7aa354a6-3f95-4ad2-8c40-a644fa8a9244,ocd-bill/f0ee1823-8aba-44fc-9d4a-d3202ad20a6a,HD 1160,194th,replaces
46dfa844-94a8-4249-b849-b9c9a099aa6d,ocd-bill/f8dbd307-29d5-4012-ad51-a75286fc2de8,ocd-bill/12e5ddde-4f76-41d3-a969-6b5170a17358,HD 3124,194th,replaces
baab6ac4-323b-4f66-b275-eb91022ae9be,ocd-bill/94846c44-d639-4551-bc5c-8871fcc56676,ocd-bill/9bdeea80-b172-4de1-a1bd-52f0fc3cd412,HD 3278,194th,replaces
6cbc4775-bb2d-4a9e-8429-e2456d4b262f,ocd-bill/13aee17d-5395-45b2-9c41-f5742482fb92,ocd-bill/8e3f7aec-b250-4f06-9c82-96ef4e6251e7,HD 2499,194th,replaces
50b1cf4c-c51e-4af9-93fa-e8bf3eaf4da5,ocd-bill/beefc8d3-fdbc-4392-8640-482148e0c586,ocd-bill/3e0ff473-5296-41bc-bb9b-265c29d031f1,HD 1891,194th,replaces
a07e9039-f387-4932-a51d-73cea009ab94,ocd-bill/031b7dbe-d8c6-4e56-9a05-b96e39c90b17,ocd-bill/b540590e-ccc0-4d82-92a7-eede2cf0e42f,HD 1242,194th,replaces
b8276ca9-4f0e-457b-895b-a3757c132e91,ocd-bill/a7c23805-ca1a-4048-86b2-6fda662ac5a5,ocd-bill/e16cecfb-d5ed-4e04-9a4b-8c161640365d,HD 2647,194th,replaces
8a80d6a5-bf42-4fce-b9fb-cd61ec440d25,ocd-bill/d92f3a69-ec8c-4815-8bfa-db5817c287c1,ocd-bill/e173392c-73f4-44c2-b6e5-f1b692e26faf,HD 1167,194th,replaces
5649ea99-056d-4961-a4a4-006f23755eed,ocd-bill/c1e9b022-8a41-43f3-93d9-2ea1741ccb52,ocd-bill/a13be1e9-868e-434f-be9b-831bbfce0bfc,HD 2369,194th,replaces
d0c86d8c-167f-427a-abbe-5f4a11dcf89d,ocd-bill/13ed6539-b1ea-4882-b0c3-05a26bd1be1d,ocd-bill/ab738afe-abc7-4300-9c7f-9e41e9fcc023,HD 321,194th,replaces
732768a9-1f22-45fb-bc7c-f1d0c062e9ee,ocd-bill/d57c5bf7-7ac8-4876-827a-a0510e85d191,ocd-bill/3a703abf-fda1-4208-8905-a8cb98dc713c,HD 585,194th,replaces
c0009cd2-6efd-4465-a59e-e317cd078372,ocd-bill/dc91c564-c229-4a88-b877-2088b4996709,ocd-bill/a304431d-004a-4699-a995-6b0221be9e52,HD 1001,194th,replaces
18a9be6d-386a-4881-8886-4391ba44ed48,ocd-bill/3e36e78e-f0b8-4aca-9812-1c52ab9351ed,ocd-bill/5a3e272f-3e9d-4faf-942c-637e9a954852,HD 1527,194th,replaces
6e2c4a88-c89c-4f54-b25f-b57a07e4869b,ocd-bill/ab0ae405-f729-49f8-a5d3-20ba67eff0aa,ocd-bill/aa12df26-28d2-4df1-981e-698311865198,HD 1830,194th,replaces
7bc76c90-5f58-4fb4-9861-c1fa67ffeb83,ocd-bill/b97da152-49b9-4fe6-a317-d5600550c373,ocd-bill/a8ee670a-f2ac-42d2-8366-caa8f4ac188b,HD 1307,194th,replaces
08046cf3-05c5-410c-885c-4ad2f15ccb90,ocd-bill/b80ecda2-bb38-42bb-9fe2-b0ed1dab4895,ocd-bill/295a1548-1972-4656-8db7-efd9a2ec051f,HD 3154,194th,replaces
73140e2a-4442-45f6-ae15-033651741286,ocd-bill/b8fe6959-4211-4a49-90ed-01116e2b1271,ocd-bill/3d25b1e6-fff6-4341-aa75-2b40da0aeb45,HD 1610,194th,replaces
f6f7e689-d59e-41b5-9152-921fc6e50bf9,ocd-bill/fc54acf2-30a2-42ee-abd6-d6de08d5937a,ocd-bill/52039474-a4f5-405f-b124-5cc374e1ade3,HD 2947,194th,replaces
d39102ec-4223-4b6f-b643-1802a84044bf,ocd-bill/ca37c4d2-7e55-465e-a309-073d98f7348e,ocd-bill/9209c7fe-e1d2-4ad0-a4f6-e5074d4f24aa,HD 4097,194th,replaces
0b082f16-4a07-4a0d-8098-a443e1c431ae,ocd-bill/253bb4a8-86ef-4bb2-808f-f3775952ca07,ocd-bill/32c65441-441e-4b92-b0f5-6ae27b01b373,HD 1786,194th,replaces
b3af1043-de8a-4841-a368-1f20ea7f0a4f,ocd-bill/602c4e9e-a1a5-4a62-8965-7bcea966b9f6,ocd-bill/dd4bb03f-5be9-4b29-9478-8ae38b70c551,HD 2445,194th,replaces
112ee4e8-a958-485c-aca6-57f0252a7e13,ocd-bill/be8f831c-746e-4812-a8e9-a2563d269047,ocd-bill/96099f11-700b-4b40-95e8-6dc3a706232e,HD 1867,194th,replaces
d27057ce-0def-405e-a022-3a289937bb61,ocd-bill/008f82a0-f17d-40e1-b885-3db9e486e8dc,ocd-bill/8c9bad7d-20d2-4313-965c-dcdef7aa5660,HD 810,194th,replaces
88c558e0-565e-4017-b0c0-6b745ecfb4fd,ocd-bill/51d0865f-1f8e-48c2-97bc-8a3852bab63e,ocd-bill/86cd3bde-e563-4c5c-a5bf-70a47674e2ff,HD 3478,194th,replaces
c49a1632-31db-493b-bf75-366187538ba9,ocd-bill/844dd0e9-465f-4474-9840-3837c4318a89,ocd-bill/9ddd9fac-d154-4284-a2e7-ed4ba419a71d,HD 520,194th,replaces
5eaa7b1c-5a47-4785-8c58-6b83efb5c883,ocd-bill/13aec967-8eb7-4bce-9a3e-79252b72268f,ocd-bill/69f72fe8-8936-42ea-a9fa-359a38ba2e07,HD 85,194th,replaces
b8f39640-2a1e-4be6-9776-936de431f111,ocd-bill/56e8ec54-209b-462a-b7e9-79ad4f7eabe2,ocd-bill/6451c30c-8381-4660-82bf-a66473e2e9fc,HD 275,194th,replaces
ed06f491-ea68-4e09-a4cb-e84378b95203,ocd-bill/bc3ba4c9-281c-4851-b6ad-f74fc3c0cde2,ocd-bill/c556a11a-92f5-42a8-a877-ae5403fe206b,HD 1361,194th,replaces
1ad6108e-0c14-4df5-84a3-d4429e56541c,ocd-bill/7b8fdee3-d6de-4b71-bd4c-ce6f02bc27cd,ocd-bill/d745d17a-7467-4c24-a586-817d0baa411d,HD 2099,194th,replaces
2d2a6001-d41a-43a1-9594-92575ae9877e,ocd-bill/b1f16ef4-139f-4577-9b76-8099a5c58212,ocd-bill/a3612206-bc69-4c1a-898a-acb2d4f44a47,HD 2651,194th,replaces
5085ac93-a3c3-4d34-8c44-9cd2d95d8b7c,ocd-bill/095206f7-2aeb-4e77-9a49-de3de8337ff3,ocd-bill/719eb491-112b-4d61-9e6f-55bf4628681f,HD 2088,194th,replaces
7d24f094-f660-4787-b917-eebe5d05da2b,ocd-bill/d05603cf-e4e0-4ec4-939b-ed117462d30a,ocd-bill/4abd32b8-1f08-4e57-b02a-fea9f2d26d1b,HD 3937,194th,replaces
09201c36-d856-4c78-99ac-63312fb3af09,ocd-bill/de114ba5-1081-43c4-b402-8b4d46a6cce3,ocd-bill/29806341-d191-4010-a38c-7caf0abde996,HD 2408,194th,replaces
6cb9a433-c577-44e7-96a0-477d9d883036,ocd-bill/7f76b759-73a5-4117-9741-f311cf656ecf,ocd-bill/4bac6e1b-d175-4123-b3d1-fd0c2a40ff3d,HD 3661,194th,replaces
df5371e0-2311-4205-a36a-d3973dcfd39b,ocd-bill/e7208960-375b-4721-ab6d-8e41c0c10d1e,ocd-bill/2237ca98-2b6c-4272-b994-058e0575f0e6,HD 3223,194th,replaces
f0aa9bd6-7052-4062-b149-0bd6c8e4eb1c,ocd-bill/3466cccf-6463-4e0a-b170-fefcea2ce9dd,ocd-bill/2bc8098e-0545-4fdb-8f5c-b165ca3977f7,HD 797,194th,replaces
5069ba5d-3d8f-4bfb-8be0-c8467dcb8892,ocd-bill/6a5ad162-d307-404b-83ea-cbf550ef6a6b,ocd-bill/d1965124-e181-474d-8008-f449c1867a1e,HD 560,194th,replaces
af7161e3-e3bc-4838-81d6-cfc6fe597974,ocd-bill/05bef5be-2f78-46f3-a9b9-3e96016f82bb,ocd-bill/f08fcf9b-f243-4543-bcf9-ef860a691e3e,HD 4185,194th,replaces
c8c5bb12-8d8c-4537-b532-2371fe00ceab,ocd-bill/983ba6f2-2577-470f-b098-c73a0b444c33,ocd-bill/9e35dd33-b5e2-403d-a017-2da7ac3ecd9c,HD 3608,194th,replaces
b520aee6-8988-48c3-9c68-445121f9e4f6,ocd-bill/04c43fb3-8935-4e5e-8cbd-a24621b6d39d,ocd-bill/9c28deb1-536e-498a-902f-703812f14d23,HD 4166,194th,replaces
aaddb5ed-4c99-4700-be67-13a141c2a030,ocd-bill/05a49e4d-a33c-4c04-8c8a-6642b9beff18,ocd-bill/f505c05c-22d1-41f9-8568-7dcb316270b5,HD 3514,194th,replaces
4641bf27-b5be-42c0-a83b-66a3afd1c2c2,ocd-bill/60780055-9264-4f02-838c-067e71de370d,ocd-bill/9c37ddbb-b848-4c14-a105-c3cc8d18d347,HD 1458,194th,replaces
7ce7e417-5adf-457c-a82c-d34b32ccbd29,ocd-bill/fb581ac7-ce27-41d7-9837-0a8bca730c64,ocd-bill/7d89a7a4-0e7f-47f0-96ae-6387dfefb438,HD 3850,194th,replaces
27504aa1-1db8-4fe2-8f9f-375572c4cada,ocd-bill/9d1d305d-97f5-41bc-ab33-f77954c43a13,ocd-bill/14197d2b-8d70-403d-aad1-f3e225103046,HD 816,194th,replaces
be97e7fb-90d1-4387-854c-120cd3ef7115,ocd-bill/e6002cdb-af94-4488-8961-4acd85f75525,ocd-bill/2c8f677f-e000-4105-aac5-ba1fc7754f7d,HD 916,194th,replaces
58d88922-3f38-4285-8817-716853e9855c,ocd-bill/0373f567-dc6f-4743-86c5-879b8aa0bec0,ocd-bill/f8efd018-ad52-4e6d-9b4f-b5ea32371dc1,HD 1441,194th,replaces
0c63ee5e-1dd9-43b4-945c-537412ccc101,ocd-bill/23ed8f78-6a15-4740-93cf-d7719922ccdf,ocd-bill/bc379b6d-1d2a-497a-a5f8-698e42ecec78,HD 2745,194th,replaces
16d483b6-5adc-47b8-b0fb-8c26147da780,ocd-bill/2d83001c-de6f-4210-959a-141bc7f48421,ocd-bill/60dbd167-18ce-4450-bf53-ee887ab86215,HD 3940,194th,replaces
8da1b8eb-cfa3-49e9-8ae0-756323dbbf22,ocd-bill/d0aa74d6-247f-4265-b599-01b2ffca3ffb,ocd-bill/fcede449-cbc7-4355-b6be-be8e956c9567,HD 3225,194th,replaces
b0552b23-7ac2-4730-abf9-06b4ed5b6b6b,ocd-bill/42368c57-9464-4398-9829-5938691d463e,ocd-bill/c5cbec93-5aa8-48b6-9c94-d36cdab549de,HD 4016,194th,replaces
691f93e0-b5d6-4c90-ab89-94315929f989,ocd-bill/3ff34886-013d-47f4-9f0a-5a283369f761,ocd-bill/fc38cc10-d2b2-4c1a-aa97-bb4aacafccf0,HD 464,194th,replaces
450a9d14-d000-467e-89ab-e736402b1f80,ocd-bill/0cb54a99-0b4b-4e61-a19e-fcd1faaf9442,ocd-bill/254aef87-85ca-4ab2-a025-67951f1772ad,HD 1126,194th,replaces
56721698-337f-40f9-a2f6-3261f82cdf1d,ocd-bill/f3ed1195-1913-4844-bf1c-c340167b2b33,ocd-bill/7121af8b-1813-4d1d-a61e-ec8ce7cec5a0,HD 841,194th,replaces
b90156cf-ccff-4ec4-aad7-f6650ebf850f,ocd-bill/042c80f3-288d-41d7-8738-dd1b536c87c1,ocd-bill/685ad506-f307-4ec8-91b8-ee9a78d510ff,HD 2302,194th,replaces
494ad804-e509-447c-a6c0-2327fffe2640,ocd-bill/ff979a2d-fb16-40a3-b380-ff842b2ec8dd,ocd-bill/4c54a8b0-e983-4166-b82d-660df599e733,HD 2382,194th,replaces
f418c808-3e8d-4d8c-b0bd-d40ed99a59cd,ocd-bill/136d3371-20ef-4be7-8e1a-34d5bc9932f8,ocd-bill/125d42ca-25b2-4dc0-90be-7fae049b63cf,HD 338,194th,replaces
dde49c7f-3fab-4122-8c70-8e9e1ebfbbd2,ocd-bill/e2736bda-6bcf-4310-90a5-988c65d74a25,ocd-bill/9fce159c-4867-4d8e-87f4-dcd0e6298430,HD 1425,194th,replaces
e41b1d7c-e0c2-473c-a7a7-5a10fb07ae27,ocd-bill/f3c5ce74-4e64-4c5b-b914-5775bff9cb45,ocd-bill/48aad50c-1483-46ea-b15f-def9fac5caa8,HD 3167,194th,replaces
7ea24337-25c5-44dd-9449-359c0259b1ec,ocd-bill/5f906652-ab36-46db-a13e-0682f4f393b9,ocd-bill/89b7c1ed-d326-41bc-820d-d3cad6f579c7,HD 2897,194th,replaces
7c2c29eb-4936-4d9c-bca8-bb0d3e9ed6ac,ocd-bill/6ed3eec7-1903-4cbe-8e93-aace233e15a7,ocd-bill/37bb5056-ef4c-4a55-a881-d1b3ed654d13,HD 2482,194th,replaces
8c776fef-3cb6-4e19-8098-5e4b6599a989,ocd-bill/0e428678-9010-4616-bc5f-45758ca2803e,ocd-bill/3845baa1-f04d-4d06-b8ac-5fbe3e1917df,HD 148,194th,replaces
9dc120fc-20de-407d-8ca9-50bc1e9c2ccc,ocd-bill/9957fa8d-d380-4d6c-b2f5-703ac6706af8,ocd-bill/f2aaf8ca-8c40-442a-bf5c-58ec71bd4f14,HD 467,194th,replaces
3eb0da53-7c64-4694-b1a2-41845b96744f,ocd-bill/1064808c-8d04-4d25-8319-6238a90fcad7,ocd-bill/3322663d-888f-421f-b876-fe1e69c933f9,HD 1085,194th,replaces
ceddd48b-731c-4705-8f0e-91785d37a46b,ocd-bill/044583f8-6bb1-43e1-95c3-b33b1898b86b,ocd-bill/cca65113-b795-4e0e-a36f-3439411e7d02,HD 3031,194th,replaces
10c53462-a050-4375-b341-356e00e21261,ocd-bill/8e1499ec-10cf-441a-998c-d983f385e5bb,ocd-bill/fd50eb83-dba6-4e10-b43e-b33888481b5e,HD 1490,194th,replaces
6e322461-63dd-4980-bfc5-e924313b0324,ocd-bill/5ad1d45b-fc8d-4fd4-99be-2f1976a79f1d,ocd-bill/64840e3d-55ee-4d93-b59d-9a98b4048f13,HD 2176,194th,replaces
9eb93fea-c76d-4c6e-b32d-198fb4ae75bb,ocd-bill/2e90e0ca-660e-4c64-817b-16b9df7dc3db,ocd-bill/d730fa16-c717-4dd4-be5d-8aba3b200e9d,HD 498,194th,replaces
a568a2f0-94e2-45d1-b030-b052e0a0bd75,ocd-bill/de5bddfa-2c41-456b-bfa2-27685c092f74,ocd-bill/59edc2aa-9459-4691-ad4c-e9a56d166525,HD 1955,194th,replaces
13fa7f15-8fce-4a5b-9e94-3bb53a013a1f,ocd-bill/bb4a1fce-bc21-4433-8299-053c8cf667de,ocd-bill/7763187d-6c91-4190-b9e6-dba9521a03bc,HD 2481,194th,replaces
36e315f7-5986-4685-98ef-e341ba13ce01,ocd-bill/83f5002c-5a0e-45f5-8aa2-27ea6bbd197c,ocd-bill/acbf660d-fb9c-42a0-bff9-7fee78a6bb83,HD 3205,194th,replaces
ae884171-7861-456a-9dfd-e9ab9c9d8e58,ocd-bill/83a9a8e2-c631-4b34-98e7-edfa99ecf5d2,ocd-bill/f5375391-0bdf-4161-8037-cfa0c5e75693,HD 353,194th,replaces
7deeafab-be30-445f-9fc6-9f14bfc6867c,ocd-bill/5b548ccb-4986-4927-b422-5d9d25b1d7a4,,SD 3047,194th,replaces
77c16716-bb2a-4514-ba08-42ce286180f3,ocd-bill/27c1c14f-b9df-4e4a-a247-12ae2d5da814,,SD 3046,194th,replaces
6206e34c-2414-40b3-9b06-9772dc8b1c3b,ocd-bill/7032cb24-737e-4ea4-b4ea-687a0bfb1535,ocd-bill/5c9f1d98-75b6-4d8f-973b-0ce58453decd,SD 2613,194th,replaces
b4d4feb6-8dcb-43eb-a841-161e45cf1570,ocd-bill/4307a27b-1d37-41d2-b28a-d163b89c4a90,ocd-bill/6f3ed6b0-2398-4dd2-9118-90b820c4ea59,SD 2661,194th,replaces
d45bc435-c2f6-49c8-bbb2-e4b397b5508b,ocd-bill/122aa261-6a7b-4e22-b2b4-084d0746e0a5,ocd-bill/98e520e4-c91a-4007-b57b-f4ff513081c3,SD 2618,194th,replaces
b13862e3-87ad-4ed5-880c-cabe47251082,ocd-bill/81e634cd-ddba-49c6-9358-1343b7cb94f8,ocd-bill/d0020809-415b-45ea-a582-94cfbf6b9ea7,SD 2696,194th,replaces
42a9e6c9-37f4-418f-a267-f41a8ea23116,ocd-bill/29dc8b3a-c536-409d-a9b2-052c06cc3408,ocd-bill/e4bdffba-3978-4673-b9a7-f4789d5cb1d9,SD 2644,194th,replaces
4cc5cd83-befa-4619-ad94-2ada40a18df6,ocd-bill/b1d7611d-efb9-41ac-b93b-d3152e2bdec3,ocd-bill/c012d740-9f39-4bd2-aacb-00ff8d9c818e,SD 2641,194th,replaces
0566f0d7-03a0-4ba8-8e7c-3dff50e756ac,ocd-bill/4cdcb245-2d07-4e07-b816-31e079ed1f83,ocd-bill/8e3317c5-0d1f-437e-92a5-dc9b7107cc73,SD 2617,194th,replaces
5c15caa2-875c-472a-adf2-4470fc433ee9,ocd-bill/865ef8a6-b250-477c-bda8-608a09a8a5a4,ocd-bill/d722a4bb-8344-4f3f-8c2c-32bc3ca33d62,SD 2705,194th,replaces
9ba10acf-e199-430c-8897-f8c0b135d8b6,ocd-bill/d77a13b3-3960-4f2e-b237-89fe038de92b,ocd-bill/32b71b7a-5c91-42a9-be6e-9c1e34583866,HD 4806,194th,replaces
73f22ba0-4f4d-4ef5-9bd6-89e74d78d3f2,ocd-bill/675de6dc-2e50-4cd4-b995-ff8f539b9c05,ocd-bill/949b8c49-121c-4f4d-b548-269baaf59db8,HD 4419,194th,replaces
a238d867-e901-4f25-8c75-b648a4a83cd6,ocd-bill/9b9afd9d-82ae-463e-871a-cc2d03582d92,,HD 4761,194th,replaces
55e46537-545e-4070-a2cd-9c3c6d44392e,ocd-bill/5685cd4b-84ef-4fa0-8f81-d5e3ed19ed1c,ocd-bill/fdd03862-ad14-4519-b528-1d73d59fb0d7,HD 4902,194th,replaces
918b1307-c92e-4323-b0c9-901c1e26dfc2,ocd-bill/188eb19c-e9d7-4516-8df1-3ec56a47cfc0,ocd-bill/62303201-8c71-4171-9ee4-b00b61fb2003,HD 4903,194th,replaces
aecf8c5f-df01-424b-a561-51c8feb69d0d,ocd-bill/35a9c74b-2346-4313-9fec-7792dc1e8c54,ocd-bill/a2e156b1-645d-462a-9d01-fb0589401a56,HD 4899,194th,replaces
3f14cbce-0667-46c9-9b35-60be6c3e3276,ocd-bill/34e46b57-483c-44df-abfb-32cfbe01a4d7,ocd-bill/e9fc8366-b72a-4ce6-bf1c-8675acdc285b,HD 4898,194th,replaces
ab38af51-1fb7-45dc-855d-fdee4d3fbee8,ocd-bill/90e35606-90e6-4dba-bb9c-ab122ac01703,ocd-bill/40b0481d-7f2b-4277-a4df-c1d923021bd4,HD 3089,194th,replaces
3465cb07-4f41-43ac-9d41-7d63c5e97f4e,ocd-bill/ca501cca-8e70-4716-9657-0fb298331bc8,ocd-bill/f94c91d6-0aee-485d-ae00-070a037c0851,HD 941,194th,replaces
7a0620a5-ba7e-4dd9-a878-2f6e5c293d36,ocd-bill/515533d6-5aa3-4a85-9a51-30c3b9ba307f,ocd-bill/28e52a4b-5872-4a9f-9fbe-e5f7d9561e89,HD 4112,194th,replaces
ebe3725b-7742-4b56-b34b-c8eec2f2c0fb,ocd-bill/6bd33dad-8c9d-400e-9cff-b94fe9a2512c,ocd-bill/d4ff52b2-d1fa-424d-9b88-aa8e4ca88a00,HD 3695,194th,replaces
cf6e9447-0e00-4f29-90d9-b58eda367b3c,ocd-bill/2a8759dc-f1e9-4bdc-af28-968b367ec8de,ocd-bill/8da0e571-a629-4f1d-85d9-d180e66d5dca,HD 1597,194th,replaces
831c3709-a68a-48a3-93b0-f4854e242c22,ocd-bill/411cd880-83a0-4a44-968d-4b3274ea8ddf,ocd-bill/c07362bf-3485-459e-9700-4dc2dde64339,HD 2782,194th,replaces
d4ac7b14-f619-4a3e-a66a-835798aad222,ocd-bill/6f0b2a74-b1d7-478e-8480-e2ce3fde6e07,ocd-bill/275323e0-2ff0-410c-8338-e71312760ee1,HD 2952,194th,replaces
ec9cd421-b9f0-43ed-a1f7-1f605ead1223,ocd-bill/e5fc2f57-975c-43a4-9ed8-e04cc66b3620,ocd-bill/b2d28ca0-4a6c-443f-9e67-b7bef214fb98,HD 2892,194th,replaces
a90b940c-f3ba-4233-8466-ebf88ddbd06b,ocd-bill/e37c6f17-1bd6-48e1-8ab3-54431b3e45aa,ocd-bill/37374d9c-1d0d-47d7-ab4d-9c259c415836,HD 2545,194th,replaces
81ddbe2e-f2d9-4fca-803f-cdbe8776573c,ocd-bill/556b78ae-28cb-4a30-bc37-1ad27c837196,,SD 3215,194th,replaces
919a565b-e07a-4b82-8828-1a4cffecf76f,ocd-bill/a769a24f-9a11-4c1a-b4ed-3b6fd4639905,,HD 5176,194th,replaces
f12b19cf-6462-42e9-ba1b-845ee1654c29,ocd-bill/06306320-f5f5-4ccd-b4d7-505456563276,ocd-bill/aabfadc3-bbf1-48d8-a36a-10bad0320273,HD 5153,194th,replaces
d329f450-fbf1-4542-adb1-f12fda52ddd7,ocd-bill/76bcce01-9fa0-4420-a413-32b77804c6c6,ocd-bill/6909c0e0-ea6b-46bb-9833-42500e124e17,HD 4823,194th,replaces
6ead90c6-d300-41eb-847f-d7660d1a31ef,ocd-bill/7d1fd2b3-b3e5-49c9-a599-fc53e9cd94c9,ocd-bill/f83ea1b0-b74a-4b31-b469-58bd417ad170,HD 4365,194th,replaces
f797f525-d48d-4814-b9cc-71e11d0f0d4f,ocd-bill/b04602be-8e62-4ad6-aafa-8d41b25aac33,ocd-bill/c64eb765-163e-4312-982a-fa7d471abcb1,HD 4387,194th,replaces
11d89054-f7fd-4002-94ed-0a56844fdce6,ocd-bill/0606f2b6-a77c-4ca2-bb44-f15a48d26a96,ocd-bill/1b921c8f-59bd-4405-819d-339a85ff107c,HD 4321,194th,replaces
d3895e25-8920-4e41-9e0d-a3c264f2b994,ocd-bill/24d59d01-6065-4396-a988-68cd64e4cf2d,ocd-bill/d340d271-7172-4c83-bb7a-76d2a3465ebf,HD 4359,194th,replaces
3bb899a6-16cb-4f4e-adfb-952bee929fd8,ocd-bill/502976af-d997-4662-b711-4a4ee8948bfa,ocd-bill/f529080b-4f53-43bc-afa7-075a70df7122,HD 4299,194th,replaces
768f5f6f-b989-4dc0-bdbe-fc59adac5519,ocd-bill/f7312e27-3d51-4710-bdd4-5f7253f402ad,ocd-bill/cf4b5cc4-e4f5-4c56-aa06-e53ec8af3944,HD 4397,194th,replaces
826a1f1e-1cce-498c-b0ce-dafe25d64687,ocd-bill/59214651-43d2-4feb-a753-40c3fac64605,ocd-bill/e1dc6e91-a457-481b-9782-274435cfa0ff,HD 4383,194th,replaces
43d5eb27-b550-469d-9779-a92f224d1ff3,ocd-bill/f1ab97e4-14ba-4c25-a02c-770798e48d76,ocd-bill/c19b324e-30c0-41e2-a547-a63c9b744654,HD 4381,194th,replaces
c79d5bff-5d9a-476a-b640-fa791dec4da4,ocd-bill/ead2a297-98da-4554-b5ab-4eaff0dee6c1,ocd-bill/9d4ea19e-d5b4-4a6d-a41d-af92d7d044f1,HD 4301,194th,replaces
21641ba6-c0b1-4771-b3bd-ac2fdfea6a47,ocd-bill/9a76c8ba-6bbd-4869-84f2-8ba063f8c605,ocd-bill/988dd8e3-12ef-4846-8fec-025dc0f1722b,HD 4450,194th,replaces
