id,bill_id,note,date,classification,extras
953a23de-3a5a-47c5-8c4f-e42915f4ca6a,ocd-bill/cd07a34e-6b17-41f8-bdeb-8b45870a88f2,Bill Text,,,{}
dc0dfc32-fb72-40fc-b012-7e122dcb42c4,ocd-bill/9687e1fa-534b-477a-8c9a-264bbcc1e884,Bill Text,,,{}
458f8858-80b0-4088-b462-07857810e946,ocd-bill/f37b1a97-e533-4e60-bbff-7ef9c554cc29,Bill Text,,,{}
7ebbdc9e-e0fd-4bd4-990c-03190d85ed3e,ocd-bill/70499900-abc7-4df4-a9ef-b8a79c84057f,Bill Text,,,{}
ecea4f62-9ca7-440d-9cc4-7ea41f654949,ocd-bill/d3e7d102-7179-411b-a513-af9f6865f6f2,Bill Text,,,{}
50fbb74b-ba95-4e90-bccc-9f29ff391be3,ocd-bill/96d27a0d-98b2-4be7-8f7a-33c45670397d,Bill Text,,,{}
778033b6-6b07-4dc7-8ce5-dcfe56a263bd,ocd-bill/40593496-0f39-4f6e-83bd-0c592d6fcd48,Bill Text,,,{}
11bc9438-d8d9-4012-b98a-3d36ad711924,ocd-bill/f2bdc5a1-e2da-4509-86fc-e9ba2c169ce9,Bill Text,,,{}
3b976a86-9759-47b1-a08b-8ba969587a1f,ocd-bill/e2db5c42-5da2-4b27-8d13-6371fe2ed6d9,Bill Text,,,{}
2a734499-0de8-4000-8cca-46de2f5b7636,ocd-bill/10129709-d976-4dba-9506-f6716813d5d2,Bill Text,,,{}
053aa58b-b1fa-4c11-a2af-45ab0bdd5cd7,ocd-bill/08b395ab-6429-4b6c-b19a-5c1cd1c23374,Bill Text,,,{}
a968ed88-8528-4560-a510-c05859922bd5,ocd-bill/854ed80f-9df7-4f57-86be-3c9a0d443044,Bill Text,,,{}
2d6c9cf9-6172-43ec-81a4-88295a474da6,ocd-bill/6ac3ef4a-2294-4a57-873d-64fc726791f4,Bill Text,,,{}
2a62bca0-825c-422e-8617-551436f9fdae,ocd-bill/885307e9-4530-4089-8c0b-7051004a2b42,Bill Text,,,{}
6d7428f3-bc18-4530-b5a8-4ca0bf98e43d,ocd-bill/63ec66d7-58cd-424d-9598-466eacb0103b,Bill Text,,,{}
6672218e-41d0-47a7-a427-919e23fe2f92,ocd-bill/376e687c-02e5-464e-8989-9627c571ffb7,Bill Text,,,{}
e6813392-3b2c-4590-9a64-a27ef196737f,ocd-bill/bb6956e5-c513-4354-b050-9f0c669a54fd,Bill Text,,,{}
2b4d3863-8d14-40b7-b0b7-44f76717af4b,ocd-bill/e9b1cc8e-064c-4a63-a191-c97f810749ae,Bill Text,,,{}
1da54287-6491-4918-91ad-fb1289d0fd52,ocd-bill/3fb6c890-fd75-4b24-81e8-f18c0eabab79,Bill Text,,,{}
9d2600bb-76d4-4771-8671-e04e4ce5e291,ocd-bill/c4249e95-715d-43e3-ada9-9ebb7b736c0d,Bill Text,,,{}
