id,bill_id,note,date,classification,extras
25b3b043-5e88-4b34-9870-2ac5b5fcf885,ocd-bill/c5767705-b004-4270-a2e5-d333b8bc5680,Bill Text,,,{}
3ace42ef-98d9-442f-b1ff-36a0a9304893,ocd-bill/aa8691b6-b8a0-4c56-9baa-26cf2beff87b,Bill Text,,,{}
188ae56e-2cab-4b85-bc0b-700e34e98a0e,ocd-bill/79c50ce4-d072-40c4-8f04-ce5f5ad11cc3,Bill Text,,,{}
849e2af7-ce49-4c3e-86f8-11349a2d731a,ocd-bill/67f952bb-1e4c-41fe-87e7-84480d1dffe9,Bill Text,,,{}
deae2e4b-5dad-4aa4-a566-806da35d4aca,ocd-bill/ffa1612f-3f58-438d-8268-489cf6f7ec92,Bill Text,,,{}
92bb27a5-00ae-4b08-bb05-843ff83a85a9,ocd-bill/e1344b50-d805-41d0-aa7f-68853cfbe148,Bill Text,,,{}
a5772836-4cb2-4be3-a2d7-7b533cfd3d21,ocd-bill/4c1f02db-6d48-4889-ace4-b4e6059c1556,Bill Text,,,{}
156c35e8-2a28-428f-9e53-ff13c626be7d,ocd-bill/e52cdeb4-13e5-49e1-87c2-708ea78fc579,Bill Text,,,{}
001022de-c233-4aa2-af1a-5776c3a9c9e8,ocd-bill/a30bfeaf-5fa9-4764-b1c1-899709ee207d,Bill Text,,,{}
c60ebc95-3c36-487d-9a5f-6ae77f2904cc,ocd-bill/c4aef301-9132-4de8-9ff6-6e44aa6a65f7,Bill Text,,,{}
4d3b7dbb-cb38-41ea-ad31-eb8a48b55d0e,ocd-bill/823dd00a-b1f4-46f1-968b-544ad20a97c7,Bill Text,,,{}
640a8fda-0bdf-4d8f-bed2-b465ec58c307,ocd-bill/fdfb3a13-0372-4ef2-932c-9aedd82772a2,Bill Text,,,{}
59732c7f-516d-4378-8a33-0277a759a813,ocd-bill/bb61e643-b901-4ea6-a98c-1e3efb3e9e2f,Bill Text,,,{}
8fb6a9ce-14ba-4ecc-999f-c9172aec73f6,ocd-bill/72dcf0bb-4db5-4415-b133-df25c43ad423,Bill Text,,,{}
a9284a2a-972a-4516-8ddb-2e3d85f0b89c,ocd-bill/8f1b26bd-9944-416b-ab87-7236f5e6d82c,Bill Text,,,{}
01d955c2-472c-4b0d-a63a-b542e9409818,ocd-bill/ab6676cc-7e3b-4e07-bc65-276eeba13b8a,Bill Text,,,{}
ba5113b4-fbc5-4383-976a-9d7881547c5d,ocd-bill/5fa83f97-84c1-4aad-8412-1357e956649c,Bill Text,,,{}
1a958427-61e4-4e8c-8fe3-fae564a61225,ocd-bill/4f983fa0-80f6-4039-ba09-07352fc5c773,Bill Text,,,{}
da8e95d1-f5e9-421b-b6d5-6da0d725477b,ocd-bill/d1c57bac-7eff-4054-9c88-a26701c46eb5,Bill Text,,,{}
dc163951-1413-485d-a4b8-09e89907c14c,ocd-bill/224f0d0c-ee33-4c55-bc7c-ca99d8c94d76,Bill Text,,,{}
8c0707d6-1228-4319-849a-012474a9cf1b,ocd-bill/33ff0cc0-6ffd-4e13-a9bd-d6ec13da8e5f,Bill Text,,,{}
87de96bc-e47c-4a33-a47e-10d066d4b1d2,ocd-bill/b1ef2225-7cdb-4b3f-87b9-a4d960f9e51c,Bill Text,,,{}
905046fb-281e-4f3c-b8c1-6e676fc7b834,ocd-bill/5791fbec-9a93-4f99-82a6-4ea3ba298199,Bill Text,,,{}
f340efc1-a4b3-42d7-9c9a-5f03d73ccdb1,ocd-bill/3336f217-3baa-427b-ba34-890bac80bbb2,Bill Text,,,{}
6d1f46c4-bbdd-41ff-ac49-f0584db55907,ocd-bill/7cfcdd07-69b2-479e-97ca-af10c078117d,Bill Text,,,{}
350bf384-ad2e-49cf-a5f5-5e0282bc9d69,ocd-bill/34552480-5376-4c6c-ba2d-e40be9aeb8f1,Bill Text,,,{}
bb16037a-da95-4c39-9f44-07e22848691a,ocd-bill/e00624d7-cf96-4d55-b0e2-c1956bfc21e7,Bill Text,,,{}
bba4df81-ca4e-48b9-9f55-1ad280776810,ocd-bill/3673ba91-eda8-485c-9487-23494253a8a2,Bill Text,,,{}
c15ae1d8-fb16-46d3-b536-45fbfafcdee1,ocd-bill/77c6b575-6434-4449-9dd6-5fdc25544f50,Bill Text,,,{}
cd399d0c-379d-409e-9c03-4bb58d601d1c,ocd-bill/031d379b-5ffa-4d60-bfa8-59d17d930ce5,Bill Text,,,{}
a7c3db62-d81e-4edc-b3c3-495c9d904457,ocd-bill/db4f9d26-4c74-4aa9-a61c-fddfb68f78c9,Bill Text,,,{}
699d5e33-8946-4f2c-bfb0-424483c7a37f,ocd-bill/a83cf54b-cc5b-4566-8c4b-f496b81f584d,Bill Text,,,{}
e28f63d4-79ff-4307-8d42-548c828a15db,ocd-bill/31ea4248-fe7a-4ad8-bba7-851ee879af74,Bill Text,,,{}
5ac7824b-0787-4254-bd71-0528a4c1f674,ocd-bill/d113d273-5cb7-4d62-8fae-d13da8e0ecd4,Bill Text,,,{}
d37cd16b-f2e4-4d1b-b829-e610cff01ac1,ocd-bill/0437041f-5fe1-467e-a8c2-1b3062918725,Bill Text,,,{}
ac5d8d13-57f4-4752-a595-997afa1a0823,ocd-bill/ef1293c1-f504-458f-944d-c78c8c3d4f36,Bill Text,,,{}
70384119-cb7d-44ac-b04c-dea87eb5041d,ocd-bill/95e098e4-6341-4537-842a-aab3a307353c,Bill Text,,,{}
db10be2f-2571-41b6-99c9-467da52b1872,ocd-bill/3fbb971d-edca-495f-aafd-522eee29f86c,Bill Text,,,{}
e785561b-7152-4ee0-b0d6-914eacf5b25c,ocd-bill/e7dde737-8332-46f7-b1dc-cece48895515,Bill Text,,,{}
90886781-5eb2-43e3-a747-9ce71cd908e9,ocd-bill/53c23180-0cce-4295-8c5c-8a2b7b65251a,Bill Text,,,{}
8c762a00-024f-4d52-bc88-170ff78c9d5e,ocd-bill/3d30a77e-05d9-4e9d-a872-95370043b803,Bill Text,,,{}
efa216fd-1251-4288-8c1c-f772901d6ac6,ocd-bill/1b440992-3c93-406d-afbe-1a26ea161492,Bill Text,,,{}
66a2fa6c-d826-451a-9f1b-1c669f4965d9,ocd-bill/2493a233-64de-412c-a0c3-e96c6d6ca622,Bill Text,,,{}
9b6898dd-100c-4307-b893-137262f8a8ec,ocd-bill/0938019c-5287-489e-a07e-4ac85f74127d,Bill Text,,,{}
499fe48b-368e-42d7-89e2-453f5cfedb61,ocd-bill/f1c16ac7-0d9a-4297-bbf8-13681da46876,Bill Text,,,{}
71a3088e-14dc-4cd3-8010-b71d1f4ec375,ocd-bill/da9f5441-732e-4846-b087-7f6ee0166b21,Bill Text,,,{}
4e6a5437-5150-4eff-a567-4a7171e220f0,ocd-bill/af0dbab9-5274-4ed3-b8f1-1861e8134e62,Bill Text,,,{}
051dfe03-4bd1-4134-98b7-378fd2a48c04,ocd-bill/1e03e81f-cc81-48ad-aa11-812211c5081b,Bill Text,,,{}
4a34124b-ae47-4648-a69e-a0812e92805b,ocd-bill/3b4f73d0-681f-41a0-bffe-92f6ce500f3c,Bill Text,,,{}
064227d0-ea89-42c5-9e4a-dde57d423afc,ocd-bill/ca4965d9-ca35-42e8-8b05-aade519318b8,Bill Text,,,{}
d2ffc4a9-6067-4a0d-9257-af3538a3b9e0,ocd-bill/132f9095-e9ca-4113-b542-abe188e8e410,Bill Text,,,{}
eb920d2d-d728-4607-a2ab-6119d330a402,ocd-bill/cd05f200-f2ac-45da-b7e6-14bdd772ee69,Bill Text,,,{}
af4a0a22-a920-433f-b976-c26a7203d068,ocd-bill/5d9410c7-4e2b-4dc3-aa1c-86ae170ede8b,Bill Text,,,{}
2eb3686f-1cfe-4e92-9402-825f1700f443,ocd-bill/0742c950-71bf-4345-99e7-9aa723f7cbc0,Bill Text,,,{}
c4b08ff5-8f35-48ef-afb9-37ecec6ea69d,ocd-bill/12a8324a-6652-459c-a74f-a098c28e2076,Bill Text,,,{}
c5ce8cef-1a8a-4b3b-bd5e-7332fc7b2ff0,ocd-bill/807ff71b-4346-4ab0-97c0-fe346d69c084,Bill Text,,,{}
4208486f-f492-4240-915c-0911baf7a5ac,ocd-bill/eceaced1-f805-436e-882f-f7deea311809,Bill Text,,,{}
62fcc7b0-ea87-4962-a8b5-881832201b56,ocd-bill/ea2aefdb-61e0-4491-aaa3-5a3fff065401,Bill Text,,,{}
8aebcc08-bee6-4c6d-89d2-b6367f17d790,ocd-bill/5fc9bd00-f80d-44a0-8d63-7acba8523b11,Bill Text,,,{}
e7420f2c-3744-491e-9af4-97ef20edb188,ocd-bill/26e1ea8a-0ea4-475c-97ec-522fddd4ac73,Bill Text,,,{}
ca262dac-2f89-408b-89f5-2518906bf21e,ocd-bill/e050295a-0ec7-43f7-b7d6-e2661fbffc69,Bill Text,,,{}
7206e1cf-a7f5-4755-925a-332b45255e0c,ocd-bill/39ede7d1-59ac-475e-b313-a9d166c74cf0,Bill Text,,,{}
c13760b2-1c52-4e28-8708-4f3c3327b188,ocd-bill/492bb022-892c-42d2-b4a6-6223782715e1,Bill Text,,,{}
8d87e32a-a5be-473e-9f03-5a629316610c,ocd-bill/08428ddb-d9d8-4444-b42c-38084d551d19,Bill Text,,,{}
c46d0881-0303-4dc3-8df5-cb24f7a21116,ocd-bill/2a74bb9d-fc1d-4135-85c9-624e1f7d475e,Bill Text,,,{}
0b96c3d8-dd22-4f77-bcfd-bac195625d25,ocd-bill/8581031c-1e36-48cc-96e2-8794daeca4a5,Bill Text,,,{}
00fb804f-9421-4e89-a6d9-7ee51784453c,ocd-bill/8267920c-a797-4fe1-b729-cb27b789c6d5,Bill Text,,,{}
98a76925-7cf9-4acc-aca8-aa7fc691a43d,ocd-bill/6d11d8c0-8c5f-4235-8772-0b392eb3abca,Bill Text,,,{}
e38f0419-ddce-416b-98bc-9f72649efed5,ocd-bill/e93affea-21cc-423a-94da-d64d3dbb2415,Bill Text,,,{}
ce945157-f036-4d3f-a2fb-233a32b5841b,ocd-bill/95e557c9-cd48-413f-921b-d23d19f098da,Bill Text,,,{}
2fac8072-7ec7-40bc-9d4e-eba0a70b7b90,ocd-bill/3706f89a-aad1-4606-b192-7efbacfaa3f2,Bill Text,,,{}
d6f75a2c-ed69-4505-a19b-3b2b535e7d39,ocd-bill/f040fb85-45cf-420a-a4e6-afc71b48ee4e,Bill Text,,,{}
1a00e13d-d626-40f9-a9de-8dfc155bd675,ocd-bill/8281b199-1d97-488c-8633-eb85de6c326d,Bill Text,,,{}
86ebf775-e331-435d-a699-3d932ed73866,ocd-bill/af1ec4b5-0f5d-4fca-b099-7acf4a8a0f14,Bill Text,,,{}
4b98d76b-373c-4b53-8a66-16b35d45586b,ocd-bill/dd1d9670-7396-4807-9ec8-9ea29f1244b4,Bill Text,,,{}
4466ab06-e76b-405e-aaf3-c078f92d3a8c,ocd-bill/ed6d8cf3-54dd-46c6-b569-6130d82891cb,Bill Text,,,{}
9120e5a5-329f-4ddc-8fb9-1b4f82524030,ocd-bill/63e3faf4-61e9-4c68-92b2-5858e18efc8a,Bill Text,,,{}
0de2c971-d216-4d8e-b31e-9e6dc24c4fdb,ocd-bill/77c1e5f5-ecb7-4d01-aee7-47750a67195a,Bill Text,,,{}
3b650238-f3e4-403c-b8ca-8a14edc4a890,ocd-bill/881a59a8-70cc-4d8d-baca-54bddbab0934,Bill Text,,,{}
1465e8fc-9687-4dbe-a59c-c203a850a14b,ocd-bill/802b72a7-c6cc-4d63-b41f-928d907fd8ee,Bill Text,,,{}
1befeb12-a37b-45ad-9cce-ae85c30bcd4c,ocd-bill/6e82f87c-a37b-45d2-9506-b943f456415b,Bill Text,,,{}
4dfef941-a5c8-43de-8e3b-c66467176e54,ocd-bill/cd0502a9-74d0-4ece-9208-f282d4959758,Bill Text,,,{}
986b021f-4a47-4029-84c5-ff3a92e61cf6,ocd-bill/f6d934bf-6c7a-4522-a559-ef5254269822,Bill Text,,,{}
28293828-8783-410a-a652-aa0b9b4e62d8,ocd-bill/80c7ad18-9ad7-4580-9d47-527078531b9a,Bill Text,,,{}
93b25a13-dcc8-4a44-8eaf-5a44d084cc81,ocd-bill/9e7905a9-3ac2-4e8b-899b-2794e8d179e2,Bill Text,,,{}
d2d6455a-52b5-41db-8f71-b221bbfd6dab,ocd-bill/f7670f85-6013-4d59-86fc-8d358f4af088,Bill Text,,,{}
f513944c-9cf4-4bd5-aa94-ae2b681b7430,ocd-bill/c9b29466-6626-47e2-8615-0ba2f5579e13,Bill Text,,,{}
310d8ba5-176f-4a50-977a-e2faaaa15519,ocd-bill/010c405b-9145-4a48-8fdb-2ef0119401d4,Bill Text,,,{}
d6d9156a-ab1f-4b5e-9a9f-7463b71df10d,ocd-bill/d94c7643-569c-4e00-b398-29360cc29c88,Bill Text,,,{}
915b2e53-b913-4a7c-9530-10824098bc7e,ocd-bill/95c3504a-6ef0-4d75-a120-fafc5300e01c,Bill Text,,,{}
ca1191a8-f9bc-4960-b620-541031b7aa1d,ocd-bill/a5051082-cf7b-4842-a4e2-c5ef3f7ac4aa,Bill Text,,,{}
34e141b6-0ea0-40c7-8d9c-7ba1f7c68d18,ocd-bill/64632204-3e96-47b1-95e8-aa05eaf55d46,Bill Text,,,{}
190ba0c6-f489-4117-96af-ce93650916af,ocd-bill/967914ce-d85c-4fdd-8632-165c9d067a6f,Bill Text,,,{}
5076f6c9-f149-4c12-adea-87371121aaba,ocd-bill/1aad9d2b-ae14-4d67-ac0c-eac3c9890f77,Bill Text,,,{}
07ed298e-9440-4864-9233-33acf678ab3d,ocd-bill/8f016159-646a-4159-bff9-c28061688b35,Bill Text,,,{}
17171447-62ca-415c-a008-77b13769451c,ocd-bill/b8fdf3a9-0a09-4505-a4f7-fa2d1b5b1888,Bill Text,,,{}
99f9708d-551a-4716-a025-d5464d80d2d6,ocd-bill/208c03c7-e01a-4621-8b89-e0fb2a421bfc,Bill Text,,,{}
72648aa2-1d36-4ea0-855c-5b6f63f1386d,ocd-bill/6f66ec37-a7e5-4d53-a677-d612d476e556,Bill Text,,,{}
dec70a85-88aa-45c0-ad3c-5ee38b17fb92,ocd-bill/cc8b4d6d-e6ab-4222-a637-360689ac07b6,Bill Text,,,{}
c5822241-1a82-43ec-931b-5424066e1a90,ocd-bill/25110e83-227b-4f47-86af-c2f8e670b23b,Bill Text,,,{}
a1074803-a0f0-4bfd-b96a-2944e70567fa,ocd-bill/e189357b-c8f5-47c3-aa9d-52d979a2908c,Bill Text,,,{}
