id,bill_id,note,date,classification,extras
a2bd30a9-6910-4bd0-acb3-1437984c4651,ocd-bill/183dddc8-2f9a-43e0-b449-1c37d63080d1,Bill Text,,,{}
9e13fcf3-f6a7-4a3e-8b7f-8969abe0f9f9,ocd-bill/2ba1ce8d-b9a8-4d72-a968-c2e423604f49,Bill Text,,,{}
e7976520-0b82-44a4-91bb-64f6beed0b57,ocd-bill/b86dc981-b9d3-494e-a6cc-bc37e0cad338,Bill Text,,,{}
ce6568ab-3c15-44f2-86bf-618594b62651,ocd-bill/e3cc494f-7463-4296-8003-740ff5074303,Bill Text,,,{}
9f494ae3-e92b-4e70-94f2-2d4945a213ee,ocd-bill/8f8fb758-f8e4-4ff4-8a4d-d8c27a0a92ac,Bill Text,,,{}
8b9b272e-674a-4ee1-ba4e-10f6282c85c3,ocd-bill/4c535aa4-6173-4505-bc41-819f5c14ac8f,Bill Text,,,{}
968de0c5-9e28-4dee-bb80-8c0c2e4743cb,ocd-bill/86223189-b7ed-44be-ba73-e22b6d6b6364,Bill Text,,,{}
9736ae53-a578-4e98-b862-d8d16de5fc10,ocd-bill/61645e45-9789-4794-a9d2-794b69facbc6,Bill Text,,,{}
b5cfd412-7fa9-4fbe-88ee-6226c04f62cb,ocd-bill/b5a56e15-da5b-4742-a0ef-38641f367bf9,Bill Text,,,{}
032be43d-9c9c-4972-8525-49503bbe4e8c,ocd-bill/9e8e8442-01a1-48dc-8ee5-91eb04f016bf,Bill Text,,,{}
88d3e240-ab0e-459e-91df-61fc8bd7cdd3,ocd-bill/0e4953b9-5e0f-4390-a528-c58a8e824330,Bill Text,,,{}
