id,bill_id,note,date,classification,extras
afa2687c-4f7d-49fc-8c16-b6a3e7dcfcce,ocd-bill/7d7e705d-10d6-4d70-bc65-33e0d296c43c,Bill Text,,,{}
730e838a-f528-4907-bcc4-3e7172787079,ocd-bill/adad7fd1-4f8a-4d67-b3ad-c92b780fde11,Bill Text,,,{}
c07025c2-8bcf-4721-8fa4-9be4c8b4cea3,ocd-bill/212fb92e-f83e-4025-9b88-5f74a7be53e3,Bill Text,,,{}
8cb39696-8a42-4c56-a39e-9cba8171cff6,ocd-bill/cce0547b-fbc7-45c4-a3ec-102182aa0f2f,Bill Text,,,{}
e11d208c-0fa0-4ecc-9eac-ced76c2eafd9,ocd-bill/f1e6217a-56fc-4bbf-af4e-7ce12f91a78e,Bill Text,,,{}
2134b2fe-6269-4181-bf69-37a65a96650c,ocd-bill/a4738f0a-1da8-43d2-a00e-a4e1e98517be,Bill Text,,,{}
b68fb4eb-96be-4ed7-a100-5a90785919ad,ocd-bill/7aa0b3d0-7e68-445b-8911-7788847e8d16,Bill Text,,,{}
d171e30e-d45b-491c-bdf3-8fe7c774e404,ocd-bill/95593bea-e694-4302-8302-3cfbae58e841,Bill Text,,,{}
68bbb3e9-957d-42a6-9e6f-56775a185059,ocd-bill/221dcfd0-b2da-41dd-9b59-30d64b543337,Bill Text,,,{}
759e2daa-fdc7-4082-905d-1c28b309a0e0,ocd-bill/51220780-f30d-4e61-9c8e-5dae5b2d4539,Bill Text,,,{}
af5fe478-9bef-48a2-8514-89c5b36557ce,ocd-bill/d8447faa-659f-40d9-9c74-440a5862c44d,Bill Text,,,{}
828e56ca-d043-4df9-8ef3-1cc79a893669,ocd-bill/21e7d1a4-d559-4b25-a799-f1a9f71840ee,Bill Text,,,{}
85964946-dbf4-45ce-ad48-5af9b5015d87,ocd-bill/2cda7c2a-f066-4d8f-bda6-cc96f8288790,Bill Text,,,{}
3d887da6-e0ef-42d3-b1e4-558185ea706c,ocd-bill/92b5f129-56b0-49d5-83ca-47c47878c726,Bill Text,,,{}
c4e43c63-c657-41c5-94e1-87607e959b5b,ocd-bill/f7f66796-76ce-446c-8ace-f2863b7fd811,Bill Text,,,{}
fc69b4a0-2352-4f50-a9b3-0356756806f6,ocd-bill/1f8a6f3b-5cb7-40b6-8992-b3f5d042e368,Bill Text,,,{}
b4783eaa-f7dd-4b06-9672-a08ac080e24e,ocd-bill/9a01a2bd-9a71-4797-8b3f-f1b33700362e,Bill Text,,,{}
a09183af-f826-42e5-8562-2f1cd53796fa,ocd-bill/4c052db8-8422-412d-bd71-c9a0ad2229b8,Bill Text,,,{}
967cf301-6016-4fa5-896e-5ef9f55db3ae,ocd-bill/f2f7481d-e8fe-4a22-851b-3da91e7b9119,Bill Text,,,{}
c2946097-e842-4423-9dd7-f3412c045949,ocd-bill/40960647-2026-4bef-8555-3f1cf08e7555,Bill Text,,,{}
d665956d-3f1a-4c21-acfa-af733f119bff,ocd-bill/5fcf1a2f-44c1-4503-87f0-ab6b81afdae0,Bill Text,,,{}
