id,bill_id,note,date,classification,extras
a0078f98-9a8e-49d1-9739-e25c27a22abb,ocd-bill/e88e46f3-5ab8-4165-ae8e-0fcd784571d1,Bill Text,,,{}
df52ea1c-19d1-417a-854a-2e83358310d9,ocd-bill/b92ab33d-f686-42bb-8377-8c8bd217fd05,Bill Text,,,{}
f701e8ad-dbd8-47f3-a155-9fcee51df262,ocd-bill/4db3c89f-e5c9-4f55-88d4-f513d8cd0460,Bill Text,,,{}
e10683c2-2076-46cb-9589-01cf4c011ce7,ocd-bill/9377acdf-16be-4e79-9d6a-fbbc26cb9300,Bill Text,,,{}
c9f0c818-4666-4d3e-a472-97455276015c,ocd-bill/2347baaf-2af5-42a9-a575-fff53639ddc8,Bill Text,,,{}
24e8a3d3-9983-4da6-b384-46daa4e43ff9,ocd-bill/f19f0a36-bfe1-4727-8165-6da97efea3d7,Bill Text,,,{}
aff1e48c-5d26-4bba-bbff-4f470d051c96,ocd-bill/138739f4-5a8e-44ec-9686-86baa6c01bad,Bill Text,,,{}
7b8d1803-4cdd-4452-b8ce-a693929d8436,ocd-bill/edbfb629-acc0-4af8-a52d-ea189867581a,Bill Text,,,{}
7349f9cf-a22d-4262-9996-b5f85ff3e604,ocd-bill/fd52a8fe-c070-4091-bb2f-d7f70f28be4c,Bill Text,,,{}
9902ef20-8ea0-42cf-8e36-83568aa0e267,ocd-bill/0e707bc5-e1f6-4f62-8dbb-6916e3c6dfa9,Bill Text,,,{}
dd5a64b3-e2b1-497b-9c6b-d7e6b01857b7,ocd-bill/943f3a00-3ea3-4c8c-a035-59c7a86f34ce,Bill Text,,,{}
69b0c6ec-6f7c-4edb-85a2-64aae3f76e2c,ocd-bill/eb22abfe-a90e-4620-87b3-1a170789183c,Bill Text,,,{}
0f063497-bb17-4301-8b3d-5bfda6e1ec60,ocd-bill/74beb7e9-3b3a-4f51-bbe1-423d07ac33ee,Bill Text,,,{}
009e7dd3-0ecd-4883-91e9-9010228945a3,ocd-bill/b201bb81-95bb-48db-80d0-0c6754a0ba16,Bill Text,,,{}
b1a1654b-81bb-4494-81bd-a10da94b5b1d,ocd-bill/874803a6-b204-4e4c-966c-ab1a1773c6c2,Bill Text,,,{}
f8809e3d-1cf0-441c-a83e-c1b17985aa9f,ocd-bill/1e5db428-c680-489c-ab8d-7d60da3fd67d,Bill Text,,,{}
1e55871e-62f2-476c-b387-474019aa4694,ocd-bill/22c52845-5917-40c8-951a-fc1e4a0495e1,Bill Text,,,{}
bd35c049-810a-4a5d-a346-b96e1806a378,ocd-bill/b3d4f320-b516-44b1-b243-f41ee663a85f,Bill Text,,,{}
ba82daab-8331-4d17-8c6f-c5bb1728835d,ocd-bill/8e77b2ce-989a-4955-834d-90466bdb2bb7,Bill Text,,,{}
df15df57-7e0d-4695-9415-a2b26ac4111c,ocd-bill/824ca8f3-49dd-44f5-ad16-7e453c386fd5,Bill Text,,,{}
a17ff017-727e-48da-94da-8c7d8f72bcf7,ocd-bill/f826662c-55f9-4f47-8f15-f431bac25fed,Bill Text,,,{}
9a0c1d17-1578-4413-b9bf-17e4b9e6f77b,ocd-bill/e8852333-0b15-4af1-972a-350cb4d180b0,Bill Text,,,{}
b39d5d92-8940-4f23-a627-796b3d52d79d,ocd-bill/2b4c173c-cb9a-46be-84b0-b5ecc3a4ab14,Bill Text,,,{}
0a2c9379-81bf-4dd7-a7e1-8f2712d3f379,ocd-bill/e6ace7f2-2c69-4fcf-b9ce-84e77397c06d,Bill Text,,,{}
64d828f3-95f4-49f0-8efa-7d17532600b2,ocd-bill/5cab3ffe-c9f9-4326-9b94-64da40a09b33,Bill Text,,,{}
62fc6033-4f66-43c7-9403-a9af22c1a291,ocd-bill/4fbeb081-6cae-4813-969f-637d95b93b82,Bill Text,,,{}
579221f9-b6a9-419f-b803-675cfc3c585c,ocd-bill/88812d6e-bc7a-4f1d-9e46-e9fed8d74f35,Bill Text,,,{}
01896364-b386-4c69-bf7e-f17ed117bf5f,ocd-bill/098a1abb-ba3e-450b-a82f-62f966f63620,Bill Text,,,{}
a4286eb1-d4a0-4140-a5a7-d3f1306c0eab,ocd-bill/c3a262cb-661a-4eca-bba2-bad1c8934d30,Bill Text,,,{}
4bdf5421-dcf1-406c-934c-4ab84b22272a,ocd-bill/aaffdb8a-c92a-4985-9a60-48153d78e257,Bill Text,,,{}
6599f782-b674-458d-98f5-c6b7f7147263,ocd-bill/aa109e6c-e4d2-43ce-9579-31d7fcf5b07c,Bill Text,,,{}
3c4b4723-958c-4bb1-b0ee-6fa6a36976d8,ocd-bill/fa576779-694d-4b49-b0ab-5ef1b679d352,Bill Text,,,{}
43aeac0e-5e32-4fd7-a8c8-eab724a8d792,ocd-bill/590d07e1-c739-4f38-b939-4a78728e69ec,Bill Text,,,{}
6ee52b9a-16e7-4207-a307-3380ff57edfe,ocd-bill/13f60eb1-3577-4cf9-8eda-611b080ab046,Bill Text,,,{}
a3aafdf1-2a83-4a52-b4e0-63bc9b1a01af,ocd-bill/cb6c8450-e953-4936-94b9-db47ae752294,Bill Text,,,{}
2ee28ceb-e78a-45e0-8b1b-3127f6ab2373,ocd-bill/ff5b0b48-0bf7-4a81-b00b-750dc4bd09cb,Bill Text,,,{}
e0abf43c-e682-440a-9fa5-84244e6a625e,ocd-bill/e8568129-1d99-412f-a7fd-5550ae11d98d,Bill Text,,,{}
82ba29df-9d21-4cfe-a9b7-f10c897df43b,ocd-bill/b5f536f1-2b6a-479f-b2b5-b8f8b520126f,Bill Text,,,{}
ee29f26a-6608-4213-92e7-2894ce198e84,ocd-bill/52fbcf58-a27c-4ce8-9eff-24099c6a6ae1,Bill Text,,,{}
696ac32a-5110-42d7-829b-12670ae19fdb,ocd-bill/ce7e2c71-0ac0-43ec-95a1-c4ca83fcdc27,Bill Text,,,{}
63e73e84-de9f-4d2a-a22d-03184e73ba2a,ocd-bill/6ba262cc-26a0-45a0-99d7-8301b0313997,Bill Text,,,{}
627cf0c0-21dc-458c-b944-06b1a12eb2fe,ocd-bill/b1e6688b-5671-4b93-bc02-e3ee228e04fd,Bill Text,,,{}
ef48d60e-e90d-42d0-a21d-f8d896583c6d,ocd-bill/600caf14-6b76-4792-a05a-f67ce912de27,Bill Text,,,{}
5c9a7438-e7bd-49ed-9e83-d5709de327b0,ocd-bill/8afe42fd-9804-4eaa-90af-0be360fdc7ec,Bill Text,,,{}
30af9ce9-841d-4d6b-81c8-48ebca99de5e,ocd-bill/dd7e1384-d259-4748-bdbd-8f4f09228ccf,Bill Text,,,{}
48c2f8ce-abe3-4964-b324-87b9dda8e607,ocd-bill/b40a4c9e-ea43-4ff6-ac94-01fb471a0db2,Bill Text,,,{}
8fc0b5b5-180e-4a03-b513-a73b328b4f9e,ocd-bill/6d4c29ab-a072-4c54-bf53-639ead38176f,Bill Text,,,{}
5cd40486-d77d-4a4c-b3fd-f77b488dd660,ocd-bill/0d194e19-93f4-4b7e-8a2f-99d01990e352,Bill Text,,,{}
436573f1-d5a1-437e-ba1b-4f9b263413ad,ocd-bill/6151d7b9-1c01-44aa-8308-4c78d31f7d5c,Bill Text,,,{}
e1e2adce-891a-4297-938e-91b5ee03ca7a,ocd-bill/01d21e7d-b64a-4bc2-b946-f3720b65905f,Bill Text,,,{}
9a9b6304-86f5-4ef7-8644-accc81d626da,ocd-bill/89ec96d4-1faa-4c6f-92bf-b5ff916b1e15,Bill Text,,,{}
77833d9f-d9e8-4aad-bb32-188611ec2d70,ocd-bill/31d0dedd-f6fd-4d26-b0b8-430d083e8d12,Bill Text,,,{}
